transacao_id,cliente_id,tipo_transacao,valor_kz,data_transacao,canal,status,provincia,tipo_conta
TXN004874,CLI0057,Pagamento de Serviço,58959.58,2023-07-29 13:46:49,Agente Bancário,Aprovada,Benguela,Jovem
TXN003374,CLI0112,Pagamento de Serviço,20067.96,2024-12-15 04:52:20,Internet Banking,Pendente,Luanda,Empresarial
TXN003683,CLI0164,Transferência,102082.85,2023-01-18 10:26:31,App Mobile,Aprovada,Cabinda,Empresarial
TXN000052,CLI0031,Transferência,198826.86,2023-10-17 20:55:16,Balcão,Aprovada,Uíge,Poupança
TXN002280,CLI0096,Pagamento de Electricidade,162690.78,2023-08-11 19:21:07,App Mobile,Pendente,Malanje,Corrente
TXN002802,CLI0073,Transferência,125098.14,2023-07-15 01:06:32,ATM,Aprovada,Saurimo,Poupança
TXN000176,CLI0106,Pagamento de Renda,94149.22,2024-02-29 02:37:28,Internet Banking,Aprovada,Saurimo,Empresarial
TXN002932,CLI0100,Pagamento de Electricidade,62864.66,2024-05-30 10:36:43,ATM,Aprovada,Saurimo,Empresarial
TXN001934,CLI0163,Levantamento,23925.41,2024-09-20 08:10:08,Internet Banking,Aprovada,Malanje,Empresarial
TXN000847,CLI0087,Recebimento de Salário,222062.99,2023-09-17 20:18:02,App Mobile,Aprovada,Uíge,Poupança
TXN002097,CLI0022,Pagamento de Electricidade,161708.85,2023-02-15 03:42:42,Balcão,Aprovada,Huambo,Corrente
TXN001582,CLI0199,Recebimento de Salário,14804.31,2024-05-28 11:46:06,ATM,Aprovada,Kuito,Poupança
TXN004093,CLI0079,Pagamento de Serviço,205284.66,2023-02-05 14:12:59,Agente Bancário,Aprovada,Malanje,Poupança
TXN000030,CLI0080,Recarga de Telemóvel,63701.78,2024-01-03 16:48:40,Internet Banking,Recusada,Lubango,Jovem
TXN003632,CLI0119,Pagamento de Serviço,24676.76,2024-12-08 21:02:35,Agente Bancário,Aprovada,Lubango,Empresarial
TXN002395,CLI0123,Recebimento de Salário,13280.63,2023-03-25 11:59:35,Balcão,Aprovada,Kuito,Poupança
TXN002942,CLI0116,Compra com Cartão,155010.32,2023-02-10 02:39:37,Balcão,Aprovada,Benguela,Jovem
TXN001218,CLI0125,Pagamento de Renda,101626.77,2023-06-16 05:46:54,Internet Banking,Recusada,Sumbe,Empresarial
TXN000780,CLI0162,Pagamento de Empréstimo,224528.36,2024-05-21 19:54:18,ATM,Aprovada,Luanda,Empresarial
TXN004807,CLI0186,Pagamento de Renda,125633.36,2024-04-06 08:23:11,Agente Bancário,Aprovada,Saurimo,Poupança
TXN000874,CLI0178,Pagamento de Serviço,102776.49,2024-11-14 16:36:59,Internet Banking,Pendente,Saurimo,Poupança
TXN004483,CLI0189,Pagamento de Renda,214723.84,2024-09-02 14:31:48,Agente Bancário,Aprovada,Sumbe,Jovem
TXN000895,CLI0083,Compra com Cartão,202353.12,2023-10-31 23:49:19,App Mobile,Aprovada,Cabinda,Empresarial
TXN001553,CLI0094,Depósito,56615.76,2023-07-03 04:34:00,App Mobile,Recusada,Luanda,Empresarial
TXN002963,CLI0188,Pagamento de Electricidade,8094.41,2024-07-24 02:16:47,Balcão,Aprovada,Benguela,Poupança
TXN002419,cli0190,Recarga de Telemóvel,25380.89,2024-06-30 13:49:19,App Mobile,Recusada,Malanje,Empresarial
TXN002466,CLI0151,Recarga de Telemóvel,124245.88,2024-10-19 14:26:12,ATM,Recusada,Malanje,Corrente
TXN002618,CLI0182,Compra com Cartão,7666.22,2024-12-23 10:10:38,Balcão,Recusada,Uíge,Corrente
TXN000164,CLI0016,Levantamento,105099.09,2023-04-17 14:15:53,App Mobile,Aprovada,Huambo,Jovem
TXN002866,CLI0079,Compra com Cartão,162236.91,2023-12-26 16:48:36,Balcão,Aprovada,Malanje,Poupança
TXN001715,CLI0109,Recarga de Telemóvel,26861.75,2024-09-04 16:58:20,Agente Bancário,Aprovada,Huambo,Poupança
TXN004379,CLI0006,Levantamento,35546.7,2024-08-05 18:30:40,Balcão,Aprovada,Uíge,Corrente
TXN004892,CLI0005,Pagamento de Empréstimo,41099.91,2023-06-26 09:25:28,App Mobile,Aprovada,Malanje,Poupança
TXN004403,CLI0010,PAGAMENTO DE ELECTRICIDADE,224641.04,2023-06-06 21:25:01,Balcão,Aprovada,Cabinda,Poupança
TXN000546,CLI0129,Depósito,28935.34,2023-12-01 11:20:50,Balcão,Aprovada,Saurimo,Jovem
TXN000133,CLI0088,Depósito,196080.5,2024-05-01 08:49:56,,Aprovada,Cabinda,Poupança
TXN003727,CLI0173,Pagamento de Serviço,244699.15,2024-03-22 19:32:45,Balcão,Recusada,Benguela,Jovem
TXN003165,CLI0083,Pagamento de Electricidade,243833.85,2023-12-21 22:18:05,Agente Bancário,Aprovada,Cabinda,Empresarial
TXN004301,CLI0156,Recebimento de Salário,212727.34,2023-11-26 01:02:48,ATM,,Benguela,Jovem
TXN000583,CLI0172,Pagamento de Renda,94405.92,2024-09-23 07:20:26,Balcão,Aprovada,Cabinda,Jovem
TXN002528,CLI0111,Pagamento de Serviço,39674.03,2023-02-21 10:28:30,,Aprovada,Huambo,Empresarial
TXN001717,CLI0060,Pagamento de Serviço,-118986.63,14/08/2024 01:42,,Aprovada,Kuito,Jovem
TXN003237,CLI0129,Recebimento de Salário,212533.81,2023-02-15 03:41:00,Agente Bancário,Aprovada,Saurimo,Jovem
TXN002293,CLI0056,Levantamento,8541.76,2023-10-20 02:56:44,Agente Bancário,Aprovada,Huambo,Empresarial
TXN000471,CLI0111,Depósito,198367.27,2023-01-26 11:18:01,ATM,Aprovada,Huambo,Empresarial
TXN000645,CLI0043,Pagamento de Serviço,151659.88,2023-05-18 00:59:46,ATM,Aprovada,Cabinda,Poupança
TXN004826,CLI0089,Compra com Cartão,20532.99,2023-09-02 01:49:15,Agente Bancário,Pendente,Uíge,Empresarial
TXN003628,CLI0168,Recebimento de Salário,57007.98,2023-02-18 08:46:23,ATM,Aprovada,Cabinda,Corrente
TXN000669,CLI0030,Compra com Cartão,85389.34,2023-03-11 05:40:45,Balcão,Aprovada,Sumbe,Poupança
TXN001675,CLI0100,Compra com Cartão,196474.11,2024-06-15 20:22:20,Agente Bancário,Aprovada,Saurimo,Empresarial
TXN002059,CLI0124,Levantamento,51217.9,2023-04-01 02:30:39,Balcão,Aprovada,Luanda,Poupança
TXN003357,CLI0010,Recarga de Telemóvel,158555.57,2023-07-30 17:18:36,ATM,Aprovada,Cabinda,Poupança
TXN002660,CLI0053,Depósito,-115683.32,2024-11-06 11:22:57,Internet Banking,Aprovada,Cabinda,Poupança
TXN000504,CLI0006,Pagamento de Electricidade,199835.86,2024-05-29 08:44:22,Balcão,Pendente,Uíge,Corrente
TXN004618,CLI0012,Recebimento de Salário,14184.2,2023-05-29 12:47:33,Agente Bancário,Aprovada,Cabinda,Corrente
TXN004168,CLI0096,Pagamento de Empréstimo,33717.88,2024-07-27 23:41:00,Agente Bancário,Aprovada,Malanje,Corrente
TXN002452,CLI0056,Recebimento de Salário,186418.15,2023-02-02 15:32:56,Balcão,Recusada,Huambo,Empresarial
TXN001662,CLI0130,Compra com Cartão,61011.7,2023-12-25 21:06:43,Balcão,Aprovada,Uíge,Empresarial
TXN000293,CLI0094,Transferência,105063.69,2023-06-13 12:36:35,Internet Banking,Aprovada,Luanda,Empresarial
TXN001967,CLI0198,Recarga de Telemóvel,-233271.87,2024-01-02 20:29:09,Agente Bancário,Recusada,Uíge,Corrente
TXN001483,CLI0095,Compra com Cartão,176167.87,12/03/2023 03:14,Balcão,Pendente,Lubango,Corrente
TXN000987,CLI0085,Recarga de Telemóvel,237883.21,2023-08-09 09:35:22,Internet Banking,Recusada,Uíge,Empresarial
TXN001148,CLI0038,Pagamento de Empréstimo,145262.84,2023-05-16 02:54:01,App Mobile,Aprovada,Uíge,Jovem
TXN002994,CLI0074,Pagamento de Serviço,203610.86,2023-03-07 00:59:11,ATM,Aprovada,Huambo,Corrente
TXN003701,CLI0172,Pagamento de Serviço,45236.69,2023-11-11 07:29:13,ATM,Aprovada,Cabinda,Jovem
TXN002787,CLI0075,Pagamento de Renda,245149.83,2023-04-02 09:19:47,ATM,Pendente,Huambo,Jovem
TXN004708,CLI0059,Pagamento de Renda,134587.57,2024-08-18 06:42:41,Balcão,Aprovada,Lubango,Jovem
TXN002019,CLI0086,Pagamento de Empréstimo,244703.05,2024-07-14 19:10:28,Balcão,Pendente,Huambo,Corrente
TXN003882,CLI0164,Pagamento de Renda,67089.3,2024-06-19 13:25:00,App Mobile,Recusada,Cabinda,Empresarial
TXN000264,CLI0097,Pagamento de Empréstimo,208949.53,2024-11-28 16:09:27,Agente Bancário,Pendente,Uíge,Empresarial
TXN000864,CLI0046,Pagamento de Renda,2713.24,2023-12-08 16:30:12,Internet Banking,Aprovada,Malanje,Poupança
TXN004069,CLI0178,Depósito,123679.82,2024-10-03 08:41:03,App Mobile,Aprovada,Saurimo,Poupança
TXN001419,CLI0194,Compra com Cartão,62697.99,2023-09-02 16:54:04,Agente Bancário,Aprovada,Lubango,Poupança
TXN002026,cli0033,Pagamento de Empréstimo,160757.55,2023-11-12 18:34:10,Internet Banking,Aprovada,Cabinda,Corrente
TXN001074,CLI0049,Pagamento de Renda,156821.01,2023-01-09 02:25:25,App Mobile,Recusada,Saurimo,Poupança
TXN000011,CLI0149,Recarga de Telemóvel,202549.07,2024-12-07 01:55:09,Balcão,Aprovada,Saurimo,Corrente
TXN000685,CLI0066,Depósito,74995.19,2024-01-29 03:17:18,Balcão,Aprovada,Malanje,Jovem
TXN003666,CLI0082,Pagamento de Renda,59116.25,2023-03-18 10:52:55,Agente Bancário,Pendente,Uíge,Corrente
TXN002437,CLI0163,Depósito,113594.01,2024-10-16 07:58:30,Internet Banking,Aprovada,Malanje,Empresarial
TXN000551,CLI0162,Pagamento de Serviço,196910.33,2023-11-24 13:28:18,ATM,Recusada,Luanda,Empresarial
TXN001028,CLI0157,Recebimento de Salário,239784.66,2023-02-07 23:47:20,ATM,Aprovada,Malanje,Jovem
TXN004520,CLI0096,Recebimento de Salário,249818.19,18/05/2024 21:07,Balcão,Recusada,Malanje,Corrente
TXN003322,cli0111,Pagamento de Renda,81291.23,2024-03-09 14:26:47,Internet Banking,Aprovada,Huambo,Empresarial
TXN001247,CLI0063,Compra com Cartão,10215.23,2023-08-16 22:19:44,Agente Bancário,Aprovada,Kuito,Corrente
TXN002734,CLI0072,Recebimento de Salário,66671.82,2023-05-09 11:16:16,Agente Bancário,Pendente,Lubango,Jovem
TXN002022,CLI0179,Pagamento de Electricidade,116905.9,2024-02-06 14:40:16,Internet Banking,Recusada,Luanda,Empresarial
TXN002177,CLI0045,Recebimento de Salário,175586.38,2023-07-21 14:35:35,Internet Banking,Aprovada,Lubango,Empresarial
TXN002813,CLI0150,Compra com Cartão,87543.18,2023-03-02 19:44:38,Internet Banking,Pendente,Benguela,Jovem
TXN000087,CLI0194,Pagamento de Renda,176090.26,2024-04-14 10:51:40,ATM,Pendente,Lubango,Poupança
TXN003420,CLI0121,Pagamento de Empréstimo,217683.01,2024-04-05 07:22:31,App Mobile,Aprovada,Lubango,Empresarial
TXN003945,CLI0084,Depósito,221210.96,2024-09-17 17:02:15,Balcão,Aprovada,Kuito,Poupança
TXN003308,CLI0149,Levantamento,186581.66,2024-11-03 01:12:07,Balcão,Recusada,Saurimo,Corrente
TXN000791,CLI0081,Levantamento,3219.81,2024-06-18 14:42:02,Balcão,Aprovada,Uíge,Empresarial
TXN000567,CLI0116,Pagamento de Empréstimo,180148.36,2024-10-10 03:27:41,Internet Banking,Aprovada,Benguela,Jovem
TXN003067,CLI0085,Pagamento de Empréstimo,154598.2,2024-12-10 19:43:21,Internet Banking,Aprovada,Uíge,Empresarial
TXN000398,CLI0193,Compra com Cartão,131077.52,2023-03-02 18:23:55,Internet Banking,Recusada,Luanda,Empresarial
TXN003198,CLI0176,Pagamento de Empréstimo,171371.49,2024-11-24 20:08:16,Balcão,Aprovada,Benguela,Poupança
TXN000494,CLI0107,RECEBIMENTO DE SALÁRIO,113580.54,2024-02-05 07:10:43,App Mobile,Recusada,Kuito,Empresarial
TXN004704,CLI0109,Compra com Cartão,125758.11,2023-09-15 13:26:34,Internet Banking,Pendente,Huambo,Poupança
TXN002137,CLI0132,Pagamento de Empréstimo,206520.09,2024-11-30 18:55:40,ATM,Aprovada,Cabinda,Empresarial
TXN001382,CLI0142,Pagamento de Serviço,137568.83,2023-02-11 05:47:23,Balcão,Aprovada,Kuito,Jovem
TXN003326,CLI0185,Pagamento de Electricidade,53059.48,2023-08-17 10:35:48,Balcão,Pendente,Benguela,Jovem
TXN004767,CLI0095,Compra com Cartão,185985.44,2024-07-31 18:55:26,Internet Banking,Aprovada,Lubango,Corrente
TXN000958,CLI0025,Pagamento de Serviço,81489.9,2024-07-04 16:52:35,ATM,Aprovada,Sumbe,Poupança
TXN001752,CLI0197,Compra com Cartão,98074.97,2024-11-22 19:31:58,Balcão,Aprovada,Malanje,Empresarial
TXN004154,CLI0128,Recebimento de Salário,221262.95,2023-03-16 18:00:08,Balcão,Aprovada,Luanda,Poupança
TXN003397,CLI0101,Pagamento de Renda,15766.7,2024-06-25 08:31:10,Internet Banking,Aprovada,Lubango,Jovem
TXN001525,CLI0161,Transferência,37788.18,2024-08-28 03:26:46,Agente Bancário,Pendente,Lubango,Empresarial
TXN000649,CLI0107,Recebimento de Salário,77298.8,2024-01-16 05:53:39,App Mobile,Aprovada,Kuito,Empresarial
TXN000065,CLI0010,Transferência,229948.89,2024-12-26 09:34:45,Internet Banking,Aprovada,Cabinda,Poupança
TXN003738,CLI0181,LEVANTAMENTO,108786.74,2023-05-05 16:34:31,Agente Bancário,Pendente,Lubango,Empresarial
TXN001033,CLI0139,Pagamento de Electricidade,220116.61,2023-02-24 16:24:07,Internet Banking,Aprovada,Kuito,Poupança
TXN003592,CLI0049,Recarga de Telemóvel,89633.07,2024-01-10 03:00:05,ATM,Pendente,Saurimo,Poupança
TXN004119,CLI0133,Transferência,28761.79,2024-03-08 22:09:34,,Aprovada,Kuito,Jovem
TXN000590,CLI0137,PAGAMENTO DE RENDA,49054.73,2023-11-01 08:46:44,App Mobile,Aprovada,Benguela,Jovem
TXN001418,CLI0171,Pagamento de Renda,5402.14,2023-01-30 00:16:05,Balcão,Aprovada,Benguela,Corrente
TXN000526,CLI0012,Pagamento de Electricidade,249955.37,2024-07-22 04:59:28,Internet Banking,Aprovada,Cabinda,Corrente
TXN000226,CLI0024,Pagamento de Electricidade,222582.67,2023-08-25 14:07:02,Agente Bancário,Pendente,Sumbe,Corrente
TXN004324,CLI0043,Depósito,205949.95,2023-03-24 03:41:10,Agente Bancário,Aprovada,Cabinda,Poupança
TXN004545,cli0027,Pagamento de Empréstimo,59604.99,2023-12-02 12:53:15,ATM,Recusada,Sumbe,Corrente
TXN003050,CLI0100,Recarga de Telemóvel,182188.09,2024-05-27 21:12:39,Internet Banking,Aprovada,Saurimo,Empresarial
TXN000708,CLI0033,Pagamento de Empréstimo,230928.53,2024-07-17 21:31:09,Internet Banking,Recusada,Cabinda,Corrente
TXN000856,CLI0089,Recebimento de Salário,20072.3,2023-08-06 07:32:56,Agente Bancário,Aprovada,Uíge,Empresarial
TXN003123,CLI0154,Pagamento de Serviço,19481.92,2024-06-26 01:41:13,ATM,Aprovada,Lubango,Jovem
TXN003289,CLI0192,Pagamento de Electricidade,150395.75,2024-11-20 06:21:20,Balcão,Aprovada,Luanda,Empresarial
TXN004270,CLI0041,Levantamento,221200.04,2023-01-14 02:31:16,Internet Banking,Pendente,Saurimo,Corrente
TXN004608,CLI0079,COMPRA COM CARTÃO,2581.48,2023-06-08 17:46:21,Internet Banking,Recusada,Malanje,Poupança
TXN001005,CLI0137,Pagamento de Renda,88984.01,2024-12-19 17:53:46,ATM,Recusada,Benguela,Jovem
TXN004465,CLI0008,Recarga de Telemóvel,142024.45,2024-06-11 22:43:40,App Mobile,Pendente,Saurimo,Poupança
TXN002450,cli0138,Pagamento de Empréstimo,33290.11,2023-09-03 09:35:58,Internet Banking,Aprovada,Malanje,Empresarial
TXN004838,CLI0043,Pagamento de Renda,220732.74,2023-03-18 12:11:19,Internet Banking,Aprovada,Cabinda,Poupança
TXN000356,CLI0138,Recebimento de Salário,129273.61,2023-10-28 21:37:09,Balcão,Recusada,Malanje,Empresarial
TXN000794,CLI0084,Pagamento de Electricidade,-5806.54,23/03/2024 17:07,Internet Banking,Aprovada,Kuito,Poupança
TXN002981,CLI0197,Recarga de Telemóvel,98128.76,2024-05-28 22:30:49,App Mobile,Aprovada,Malanje,Empresarial
TXN002893,CLI0114,Pagamento de Electricidade,215241.2,2023-04-23 20:13:10,App Mobile,Aprovada,Malanje,Jovem
TXN004998,CLI0131,Recarga de Telemóvel,173671.61,2023-08-28 13:45:03,Internet Banking,Aprovada,Sumbe,Empresarial
TXN000813,CLI0038,Levantamento,184178.52,2024-09-16 09:38:40,Balcão,Aprovada,Uíge,Jovem
TXN000644,CLI0163,Transferência,43832.12,2023-03-13 06:31:08,ATM,Aprovada,Malanje,Empresarial
TXN003243,CLI0168,Transferência,26339.37,2023-02-22 15:12:43,App Mobile,Pendente,Cabinda,Corrente
TXN002596,CLI0190,Pagamento de Electricidade,133626.51,22/10/2023 15:02,Agente Bancário,Aprovada,Malanje,Empresarial
TXN000194,CLI0175,Depósito,148713.88,2024-01-15 15:38:42,ATM,Aprovada,Cabinda,Empresarial
TXN002567,CLI0182,Depósito,71179.21,2023-08-18 22:34:42,App Mobile,Aprovada,Uíge,Corrente
TXN004933,CLI0058,Pagamento de Serviço,53362.02,2024-01-25 13:22:52,App Mobile,Aprovada,Sumbe,Empresarial
TXN000173,CLI0180,Pagamento de Electricidade,45929.4,2023-01-26 03:39:29,Internet Banking,Recusada,Huambo,Corrente
TXN000938,CLI0103,Compra com Cartão,233721.23,2024-08-15 18:34:32,Balcão,Aprovada,Malanje,Empresarial
TXN003358,CLI0131,Levantamento,108625.97,2023-01-12 18:55:54,Agente Bancário,Aprovada,Sumbe,Empresarial
TXN003830,CLI0137,Pagamento de Serviço,50424.35,2023-03-10 15:23:08,Balcão,Aprovada,Benguela,Jovem
TXN004360,CLI0097,Compra com Cartão,154537.63,2023-03-06 13:13:07,ATM,Aprovada,Uíge,Empresarial
TXN003345,CLI0083,Recarga de Telemóvel,218219.51,2024-04-17 06:24:50,Agente Bancário,Recusada,Cabinda,Empresarial
TXN001634,CLI0186,Transferência,29697.89,2023-08-11 00:23:52,ATM,Recusada,Saurimo,Poupança
TXN004293,CLI0013,Compra com Cartão,2178.64,2024-10-13 20:58:33,Internet Banking,Aprovada,Benguela,Poupança
TXN001532,CLI0170,Transferência,227641.25,2024-12-05 09:55:21,Balcão,Aprovada,Uíge,Corrente
TXN001040,CLI0161,Recebimento de Salário,45594.05,2024-03-16 08:20:28,Balcão,Aprovada,Lubango,Empresarial
TXN002556,CLI0182,Pagamento de Electricidade,151689.53,2024-09-22 23:46:00,Balcão,Aprovada,Uíge,Corrente
TXN002199,CLI0045,Pagamento de Serviço,193962.09,2024-10-04 23:01:27,App Mobile,Aprovada,Lubango,Empresarial
TXN000843,CLI0187,Recarga de Telemóvel,52264.96,2024-10-08 13:06:53,Internet Banking,Aprovada,Kuito,Empresarial
TXN004322,CLI0089,Recarga de Telemóvel,125457.95,2023-11-14 07:05:59,Balcão,Aprovada,Uíge,Empresarial
TXN002628,CLI0044,Recarga de Telemóvel,227944.14,2024-12-17 17:52:56,App Mobile,Aprovada,Benguela,Corrente
TXN004180,CLI0066,Transferência,58149.21,2024-12-28 22:26:45,App Mobile,Aprovada,Malanje,Jovem
TXN004028,cli0123,TRANSFERÊNCIA,174686.61,2024-07-29 14:18:59,ATM,Aprovada,Kuito,Poupança
TXN002006,CLI0089,Pagamento de Electricidade,162750.28,2023-08-09 03:37:10,App Mobile,Recusada,Uíge,Empresarial
TXN000234,CLI0089,Transferência,173730.84,2024-02-26 08:46:26,ATM,Recusada,Uíge,Empresarial
TXN001795,CLI0005,Transferência,18687.55,2024-09-29 22:50:56,Internet Banking,Aprovada,Malanje,Poupança
TXN004009,CLI0157,Depósito,233361.4,2024-02-20 11:23:47,Internet Banking,Aprovada,Malanje,Jovem
TXN004670,CLI0021,Compra com Cartão,60569.61,2023-03-20 15:06:33,ATM,Aprovada,Huambo,Corrente
TXN004541,CLI0134,Recarga de Telemóvel,247295.08,2024-02-10 23:14:19,App Mobile,Pendente,Sumbe,Jovem
TXN002829,CLI0193,Recebimento de Salário,7975.64,2024-11-19 12:34:57,App Mobile,Aprovada,Luanda,Empresarial
TXN000556,CLI0199,Pagamento de Serviço,134589.66,2023-01-29 17:10:26,App Mobile,Aprovada,Kuito,Poupança
TXN003182,CLI0049,Pagamento de Serviço,26051.2,2023-08-11 19:22:20,Agente Bancário,Aprovada,Saurimo,Poupança
TXN002458,CLI0008,Recarga de Telemóvel,100385.4,2024-08-20 00:36:35,ATM,Aprovada,Saurimo,Poupança
TXN002918,CLI0034,Recarga de Telemóvel,59237.72,2023-06-30 07:27:19,Internet Banking,Aprovada,Huambo,Empresarial
TXN003532,CLI0019,Transferência,60218.64,2023-03-08 01:46:08,Agente Bancário,Aprovada,Kuito,Empresarial
TXN003720,CLI0101,Pagamento de Empréstimo,173749.2,2023-10-21 23:34:00,App Mobile,Aprovada,Lubango,Jovem
TXN001171,CLI0161,Pagamento de Empréstimo,15388.42,2023-11-12 15:41:09,ATM,Aprovada,Lubango,Empresarial
TXN004173,CLI0037,Transferência,56238.24,2024-07-17 02:32:04,App Mobile,Recusada,Huambo,Jovem
TXN002917,CLI0054,Pagamento de Empréstimo,53615.44,2023-01-30 04:23:15,ATM,Pendente,Cabinda,Poupança
TXN004394,CLI0029,Pagamento de Empréstimo,116664.7,2023-05-10 22:55:32,ATM,Aprovada,Benguela,Corrente
TXN002624,CLI0063,Transferência,121037.72,2024-12-09 23:14:13,Balcão,Recusada,Kuito,Corrente
TXN003559,CLI0073,Recarga de Telemóvel,214989.51,2023-04-21 06:29:45,Agente Bancário,Recusada,Saurimo,Poupança
TXN000512,CLI0166,Pagamento de Electricidade,49967.42,2023-12-26 04:13:28,ATM,Aprovada,Uíge,Empresarial
TXN001784,CLI0189,LEVANTAMENTO,36725.31,2024-10-01 14:14:50,Internet Banking,Aprovada,Sumbe,Jovem
TXN003537,CLI0048,Transferência,129208.16,2023-02-12 00:12:47,Internet Banking,Pendente,Malanje,Corrente
TXN003834,CLI0048,Pagamento de Renda,106711.83,2023-08-01 17:46:15,Agente Bancário,Aprovada,Malanje,Corrente
TXN004951,CLI0041,Levantamento,194755.22,2024-01-14 09:11:18,App Mobile,Aprovada,Saurimo,Corrente
TXN002438,CLI0189,Pagamento de Empréstimo,234615.93,2024-05-26 14:17:18,App Mobile,Aprovada,Sumbe,Jovem
TXN001640,CLI0068,Recarga de Telemóvel,77671.32,30/10/2023 12:07,Agente Bancário,Aprovada,Malanje,Jovem
TXN003826,CLI0177,Levantamento,113130.06,2023-05-28 13:34:51,Agente Bancário,Aprovada,Lubango,Poupança
TXN001787,CLI0059,Depósito,227942.19,2023-10-14 01:37:38,ATM,Aprovada,Lubango,Jovem
TXN001672,CLI0012,Recebimento de Salário,86064.55,2024-05-31 17:26:28,Internet Banking,Aprovada,Cabinda,Corrente
TXN002878,CLI0065,Pagamento de Renda,13151.94,2023-04-17 15:14:04,Balcão,Aprovada,Benguela,Empresarial
TXN002769,CLI0179,Levantamento,225885.1,2024-09-19 03:52:32,App Mobile,Aprovada,Luanda,Empresarial
TXN004018,CLI0153,Depósito,232507.57,2024-11-27 00:56:32,Internet Banking,Aprovada,Huambo,Poupança
TXN000557,cli0131,Recarga de Telemóvel,189383.06,2023-09-22 15:16:25,App Mobile,Recusada,Sumbe,Empresarial
TXN001877,CLI0084,Depósito,129326.87,2023-04-25 09:58:02,Balcão,Aprovada,Kuito,Poupança
TXN001201,CLI0166,Recarga de Telemóvel,179729.79,2024-03-24 12:51:21,App Mobile,Recusada,Uíge,Empresarial
TXN003073,CLI0170,Pagamento de Renda,32587.22,2024-12-11 18:49:49,ATM,Aprovada,Uíge,Corrente
TXN001747,CLI0064,Recebimento de Salário,208840.64,2024-07-15 13:55:48,Balcão,Aprovada,Uíge,Corrente
TXN003140,CLI0040,Pagamento de Serviço,176140.16,2023-07-15 09:50:19,Agente Bancário,Aprovada,Kuito,Poupança
TXN004239,CLI0147,Levantamento,128799.52,2024-05-15 12:34:31,Agente Bancário,Pendente,Malanje,Empresarial
TXN002011,CLI0030,Recarga de Telemóvel,113378.76,2023-10-20 21:52:09,ATM,,Sumbe,Poupança
TXN004307,CLI0175,Recebimento de Salário,146946.73,2023-11-26 03:33:28,Balcão,Pendente,Cabinda,Empresarial
TXN000416,CLI0187,Levantamento,96413.76,2023-01-03 13:39:13,Agente Bancário,Aprovada,Kuito,Empresarial
TXN002077,CLI0143,Depósito,60445.89,2024-02-12 03:37:32,Agente Bancário,Aprovada,Uíge,Poupança
TXN001449,CLI0102,Pagamento de Serviço,102992.0,2023-07-13 01:21:40,Internet Banking,Aprovada,Sumbe,Empresarial
TXN000985,CLI0123,Levantamento,49750.36,2024-01-05 17:57:02,Internet Banking,Aprovada,Kuito,Poupança
TXN001806,CLI0142,PAGAMENTO DE SERVIÇO,235029.24,2023-05-17 11:41:04,Balcão,Aprovada,Kuito,Jovem
